chr,en,num_words
"ᎬᏩᏛᏛᏁᏃ ᎯᎠ ᏄᏂᏪᏎᎢ, ᏔᏕᏲᎲᏍᎩ, ᎢᎳᎪᏃ ᎢᏳ ᎯᎠ ᎾᏍᎩ ᏅᏓᎦᎵᏍᏔᏂ? ᎠᎴ ᎦᏙ ᎤᏍᏗ ᎤᏰᎸᏛ ᎨᏎᏍᏗ ᎾᎯᏳ ᎯᎠ ᎾᏍᎩ ᏧᏓᎴᏅᏛ ᎠᎵᏰᎢᎶᎸᎭ?","And they asked him, saying, Teacher, when therefore shall these things be? and what shall be the sign when these things are about to come to pass?",27
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎢᏨᏔᏲᏎᎭ ᏗᏥᏩᎾᎦᎶᎢᏍᏗᏱᏉ ᏂᎨᏒᎾ ᎠᏴ ᎢᏨᎩᎵᏲᏤᎲ ᎢᏳᏍᏗ, ᎾᏍᎩ ᎦᎸᏉᏗᏳ ᎢᏨᏁᎯ ᏥᎩ.","Wherefore I ask that ye may not faint at my tribulations for you, which are your glory.",17
"ᎠᏎᏃ ᏗᏘᏲᎯ ᏃᎴ ᎤᏓᎾᏂ, ᏃᏉᏃ ᎠᏴᏫᏯ ᎤᎬᏫᏳ ᎤᏩᏌ.",And yet a lawyer and businessman and now an Indian chief himself.,12
"ᏃᎴ ᎠᏏᎾᏌᏂ, ᏄᎾᏓᎴᎲ ᎠᏂᏴᏫᏯ ᎤᏂᎶᏒ ᏧᎷᏫᏍᏓᏁᏗ.","And he was an expert, for every fraction of Indian in existence had passed through his office.",17
"ᎾᏍᎩᏃ ᎾᏍᏉ ᎯᎠ ᏄᏪᏎᎴᎢ, ᏂᎯ ᎾᏍᏉ ᎯᏍᎩ ᎢᎦᏚᎩ ᏣᎬᏫᏳᏌᏕᎩ ᎨᏎᏍᏗ.","And he said unto him also, Be thou also over five cities.",12
ᏃᏊᏃ ᏅᎩᏁ ᏒᏃᏱ Ꮭ ᏲᎨᏅᏎ ᎡᎵᏏᏍᎩᏂ ᏧᏪᏅᏒ ᎣᎨᏅᏒ.,"About the forth night we did not go, but instead we went to visit my grandmother.",16
"ᎠᎴ ᎾᏍᎩ ᎢᏳᏍᏗ ᎠᎾᏓᏙᎵᏍᏗᏍᎬ ᎨᏥᏁᎢᏍᏗᏍᎨᏍᏗ, ᎤᏣᏘ ᎨᏥᎨᏳᏒ ᏅᏗᎦᎵᏍᏙᏗᏍᎬ ᎤᏣᏘ ᎬᏩᎦᏘᏯ ᎤᏓᏙᎵᏍᏗ ᎨᏒ ᎤᏁᎳᏅᎯ ᎢᏥᏁᎸᎢ.","while they themselves also, with supplication on your behalf, long after you by reason of the exceeding grace of God in you.",22
"ᏂᎦᏓ ᎦᎸᏅ ᎤᏂᏰ, ᏣᏉ ᎠᏰᎵᏉ.","So he left a whole noodle, instead of a half.",10
"ᎦᏅᏙᏗ ᎢᏳᏍᏗ ᎨᏎᎢ, ᎠᎴ ᏒᏚᎵ.","It was a sort of sac, or cocoon.",8
ᏴᏫ ᏚᎾᏓᏅᏛ ᏚᎸᏕᎯᎮᏍᏗ ᏅᏗᎦᎵᏍᏙᏗᏍᎨᏍᏗ ᎠᏂᎾᏰᏍᎬ ᎠᎴ ᎠᏂᎦᏖᏃᎲ ᎾᏍᎩ ᏧᏓᎴᏅᏛ ᎡᎳᏂᎬ ᎤᎾᏄᎪᎢᏍᏗ ᎨᏒᎢ; ᎤᏂᏣᏘᏰᏃ ᎦᎸᎶ ᏣᏂᎧᎳ ᏛᎾᎵᏖᎸᏂ.,"men fainting for fear, and for expectation of the things which are coming on the world: for the powers of the heavens shall be shaken.",25
ᎤᏟᏍᏓ ᏥᏚᏝᏗᏗᏅᏎ!,"Quickly, he jumped away!",4
"ᏂᎪᎯᎸᎾ ᏚᏓᏴᎳᏛ ᎤᏩᏌ ᏗᎪᏩᏛᏗ ᎨᏎ ᏃᎴ ᎠᏂᎾᏁᏍᎬ ᎤᏂᏃᏕᎾ ᎠᏂᎩᏍᏙᏍᎬ, ᏃᎴ ᎢᏳᏓᎵ ᎠᏛᎪᏗ ᎨᏎ ᏩᎦ ᎤᏕᎵᏌᏛᏗ ᎦᎸᎳᏗᏣ.","Soon there were only shadows and the noises of the sheep chewing their cuds, and occasionally the rattle of a cow—chain up overhead.",23
"ᎣᏂᏉ ᎠᏓᏏᏎᎢ ᎡᎳᏆᏗ, ᎤᏂᏴ ᎧᏴᏐᎵ.","Avery ran after her, holding his nose.",7
ᏥᏌᏃ ᏔᎵᏁ ᎠᏍᏓᏯ ᎤᏁᏨ ᏕᎤᏲᏎ ᎤᏓᏅᏙ.,"And Jesus cried again with a loud voice, and yielded up his spirit.",13
ᎤᏙᎯᏳᎯᏯ ᎯᎠ ᏂᏨᏪᏎᎭ; ᎯᎠ ᎾᏍᎩ ᏂᎦᏛ ᏓᏳᎾᎵᏱᎶᎮᎵ ᎯᎠ ᎪᎯ ᏣᏁᎭ.,"Verily I say unto you, All these things shall come upon this generation.",13
ᏦᎳᏂᎾ?,Winders?,1
"”ᎭᏩ,” ᎤᏰᎸᏗᏗ ᏗᏁᎶᏗ, ᎠᏓᏏᏓᏍᏗ ᏃᎴ ᎠᏓᎾᏫᏗ ᏃᎵ ᎤᎵᎮᎵᏍᏗ ᎢᏯᏛᏁᏗ.","“Well,” said Wilbur, “it means to have fun, to frolic, to run and skip and make merry.”",17
"ᎥᏝ ᎠᏂ ᏘᎦᎾ, ᏚᎴᏅᏰᏃ ᎾᏍᎩᏯ ᏄᏪᏒᎢ; ᎡᏍᏕᎾ ᎡᏍᏓᎦᏔ ᎤᎬᏫᏳᎯ ᎠᏥᏅᏅᎢ.","He is not here; for he is risen, even as he said. Come, see the place where the Lord lay.",20
"ᏒᏃᏱ ᏱᏄᎵᏍᏔᏅ ᏃᏊ, ᎢᎾᎨ ᎠᏇᏓᏍᏗ ᎠᎴ - ᎠᏋᏌ ᎠᏇᏓᏍᏗ.","When night came, I had to walk through the woods alone.",11
"ᎠᏥᎸᏳᎵ ᏩᏆᏅ, ᎠᏉᏢ ᎾᎥᏂ ᏓᎩᏛ ᎦᎶᏇ.",I went and sat by one of the fires with the muskets on the ground beside me.,17
"ᎢᏤᏃ ᏗᎧᏃᎩᏍᏗ ᏚᏂᏃᎩᏒᎩ, ᎯᎠ ᏄᏂᏪᏒᎩ; ᏚᏳᎪᏗ ᏂᎯ ᏣᏁᏍᏗᏱ ᎪᏪᎵ ᎠᎴ ᏗᏣᏲᏍᏙᏗᏱ ᏓᏍᏚᎲᎢ; ᎡᏣᎸᎩᏰᏃ, ᎠᎴ ᎤᏁᎳᏅᎯ ᏧᏤᎵ ᏂᏍᎩᏴᏁᎸ ᏣᎩᎬ ᏍᎩᏩᎯᏍᏔᏅ, ᏫᏗᏍᎩᏯᏅᎲ ᏂᎦᏛ ᏓᏂᎳᏍᏓᎳᏩᏗᏒᎢ, ᎠᎴ ᏧᏓᎴᏅᏛ ᏗᏂᏬᏂᏍᎩ ᎨᏒᎢ, ᎠᎴ ᏧᎾᏓᎴᏅᏛ ᏴᏫ, ᎠᎴ ᏧᎾᏓᎴᏅᏛ ᏓᏁᏩᏗᏒᎢ.","And they sing a new song, saying, Worthy art thou to take the book, and to open the seals thereof: for thou wast slain, and didst purchase unto God with thy blood men of every tribe, and tongue, and people, and nation,",42
ᎤᏁᎳᏅᎯᏃ ᏅᏩᏙᎯᏯᏛ ᎠᏓᏁᎯ ᏂᏥᎥ ᎢᏤᎳᏗᏙᎮᏍᏗ. ᎡᎺᏅ,Now the God of peace be with you all. Amen.,10
"ᎾᏍᎩᏃ ᎯᎠ ᏥᏄᏍᏗ ᎪᎯᏳᏗ ᎨᏒ ᎠᏛᎪᏗᏱ ᏗᏓᎴᎲᏍᎦ, ᎠᏛᎪᏗᏱᏃ ᎤᏁᎳᏅᎯ ᎤᏤᎵ ᎧᏃᎮᏛ ᏗᏓᎴᎲᏍᎦ.","So belief cometh of hearing, and hearing by the word of Christ.",12
"ᎠᏎᏃ ᎡᏆᎭᎻ ᎯᎠ ᏄᏪᏎᎢ; ᎠᏇᏥ, ᎭᏅᏓᏓ,. ᏂᎯ ᎠᏏ ᏣᎴᏂᏙᎲᎩ ᎯᏩᏘᏍᎬ ᏣᏤᎵᎦ ᎣᏍᏛ, ᎠᎴ ᎳᏏᎳ ᎾᏍᏉ ᎠᏩᏘᏍᎬᎩ ᎤᏤᎵᎦ ᎤᏲᎢ. ᎠᏎᏃ ᎿᏉ ᎠᏥᏄᏬᎯᏍᏔᏅ, ᏂᎯᏃ ᎢᎯᎩᎵᏲᎦ.","But Abraham said, Son, remember that thou in thy lifetime receivedst thy good things, and Lazarus in like manner evil things: but now here he is comforted, and thou art in anguish.",32
ᎦᏂ ᏕᎦᎸ ᏃᎴ ᏗᏛᏅᎢᏍᏔᏅ ᏧᏂᏍᏔᏲᏍᏗ.,They were loaded and cocked.,5
"Ꭷ, ᏦᏈ ᏘᏅᎵ ᎠᏂᏫᏅ, ᏫᏯᏅ ᏌᏩᏂ ᏈᏓ ᏧᏙᎢᏛ,","And now send men to Joppa, and fetch one Simon, who is surnamed Peter:",14
"ᎾᏍᎩ ᏗᏓᎴᏂᏍᎬ ᏤᎮᎢ, ᎠᏴ ᎣᎦᏛᎦᏅᎯ, ᏦᏥᎦᏙᎵ ᏦᎬᏔᏅᎯ ᎣᎩᎪᎲᎯ, ᎾᏍᎩ ᏦᎦᎧᎿᏅᎯ, ᎠᎴ ᏦᎪᏰᏂ ᏦᎬᏔᏅᎯ ᎣᎦᏒᏂᎵᏙᎸᎯ, ᎧᏃᎮᏛ ᎬᏂᏛ--","That which was from the beginning, that which we have heard, that which we have seen with our eyes, that which we beheld, and our hands handled, concerning the Word of life",32
“ᏣᏛᎦᏁ ᎢᏗᎦᏪᏍᏗ ᎤᏓᏴᎳᏔᏅ ᎧᏅᏂᏍᎩ ᏚᏏᎳᏛ?” ᎤᏛᏛᏁ ᎪᏱᏁᎢ ᏰᎵ ᎤᏩᏃᏫᏍᎩ.,“Have you heard about the words that appeared in the spider’s web?” asked Mrs. Arable nervously.,16
"ᏗᏂᎨᏫᏃ ᎠᎴ ᏗᏂᏲᎤᎵ ᎬᏩᎷᏤᎸᎩ ᏗᎦᎳᏫᎢᏍᏗᏱ, ᎠᎴ ᏚᏅᏩᏅᎩ.",And the blind and the lame came to him in the temple; and he healed them.,16
"ᏥᎦᏔᎭᏰᏃ ᎯᎠ ᎾᏍᎩ ᎥᎩᏍᏕᎸᏗᏱ ᏭᎵᏰᎢᎶᎯᏍᏗ ᎨᏒᎢ ᏂᎯ ᎢᏣᏓᏙᎵᏍᏗᏍᎬ ᏅᏓᎦᎵᏍᏙᏔᏂ, ᎠᎴ ᏥᏌ ᎦᎶᏁᏛ ᎤᏓᏅᏙ ᎥᎩᏁᎲᎢ;","For I know that this shall turn out to my salvation, through your supplication and the supply of the Spirit of Jesus Christ,",23
ᎢᏨᏲᏎᏰᏃ ᎥᏝ ᎿᏉ ᎯᎠ ᎾᏍᎩ ᏴᎦᎦᎵᏍᏓᏴᏓ ᎬᏂ ᎤᎵᏍᏆᏛᎯ ᎨᏎᏍᏗ ᎤᏁᎳᏅᎯ ᎾᎿ ᎤᎬᏫᏳᎯ ᎨᏒᎢ.,"for I say unto you, I shall not eat it, until it be fulfilled in the kingdom of God.",19
”ᎭᏦᎣᏍ”,“Jump off!”,2
ᎠᏎᏃ ᎢᏓᎵᏅᏟ ᎠᏆᏚᎵᎭ ᎢᏥᎦᏙᎥᎯᏍᏗᏱ ᎾᏍᎩ ᎫᏓᎴᏅᏛ ᎾᏆᎵᏍᏓᏁᎸᎢ ᎤᏁᏉᎢᏍᏗᏱᏉ ᏄᏩᏁᎸ ᎣᏍᏛ ᎧᏃᎮᏛ;,"Now I would have you know, brethren, that the things which happened unto me have fallen out rather unto the progress of the gospel;",24
"ᏏᏆ ᎭᏫᏯ ᏗᎦᏒᏍᏔᏅ ᏂᏓᎨᏨᏁᎵ,” ᎠᎦᏛ ᎠᏂᏗᎨ ᏏᏆ ᏓᏂᎯᎰ ᎤᏴᏣ ᏱᏄᎵᏍᏔᎾ.","Turn you into smoked bacon and ham,” continued the old sheep. “Almost all young pigs get murdered by the farmer as soon as the real cold weather sets in.",29
"ᎠᏂᏯᏫᏍᎩᏃ, ᏂᎨᏥᏪᏎᎸ ᎨᏥᏁᏤᎸ ᏄᎾᏛᏁᎸ, ᎤᏂᏯᏅᎲᎩ ᏉᎳ, ᎠᎴ ᏒᏃᏱ ᏭᏂᎶᏒ, ᎥᏗᏇᏗ ᏭᎾᏘᏃᎸᎩ.","So the soldiers, as it was commanded them, took Paul and brought him by night to Antipatris.",17
"ᎢᏳᏰᏃ ᎦᎫᏍᏛᏗ ᏧᏛᎯ ᏱᎩ, ᎠᎴ ᎬᏩᏍᏆᏗᏍᏗ ᏂᎨᏒᎾ ᏱᎩ, ᏂᎦᏛ ᎠᏂᎪᏩᏘᏍᎩ ᏯᎾᎴᏅ ᏱᎬᏩᏕᎰᏛ,","Lest haply, when he hath laid a foundation, and is not able to finish, all that behold begin to mock him,",21
”ᎯᎾᏓᏖᎸᏂᎦ ᎠᏓᏖᎸᏂᏍᏗ!” ᎤᏛᏁ ᎡᎳᏆᏗ.,“Let’s swing in the swing!” said Avery.,7
"ᎦᏙᏰᏃ ᏗᎦᎵᏍᏙᏗᎭ ᎢᎯᎦᏔᎭ, ᎯᎨᏴ, ᎦᎯᏍᏕᎸᏗ ᏂᎨᏒᎾ ᎨᏒ ᏣᏰᎯ? ᎠᎴ ᎦᏙ ᏗᎦᎵᏍᏙᏗᎭ ᎢᎯᎦᏔᎭ ᎯᏍᎦᏯ ᎦᎯᏍᏕᎸᏗ ᏂᎨᏒᎾ ᎨᏒ ᏣᏌᎵᎢ?","For how knowest thou, O wife, whether thou shalt save thy husband? or how knowest thou, O husband, whether thou shalt save thy wife?",24
"ᎢᎬᏩᏘᏃᎮᎴᏃ ᎩᎶ ᏧᎵᎡᎾ, ᎠᎴ ᎦᏂᎳ ᎦᏬᏂᏍᎩ; ᎠᎴ ᎢᎬᏩᏍᏗᏰᏔᏁ ᎾᏍᎩ ᎤᏏᏔᏗᏍᏗᏱ.","And they bring unto him one that was deaf, and had an impediment in his speech; and they beseech him to lay his hand upon him.",26
ᎡᎶ ᏦᎩᏲᎰᏎᎸ ᎬᎦᏔ ᎣᎩᏲᎰᏎᎳ.,A world once gone was gone for good.,8
ᏃᏗ ᎤᎴᏅᎮ ᎬᏍᎬ ᎭᎾ ᏚᎦᎵᎴ ᏚᏏᎳᏛ.,Then she started weaving something to take the place of the threads she had removed.,15
"ᎯᎯᎷᏣ ᎣᎩᏱᏂᏣᏍᏛᎾ ᎨᏎᏍᏗ, ᏍᎩᏴ ᏱᎦᏛᎦᏍᏓ ᎢᏳᏍᏗ ᏣᏚᎵᏍᎬ.","Come back when you don’t, and I’ll be glad to meet with you and hear your business.",17
“ᏤᏍᏗ ᎤᏗᎴᎩ ᏱᏂᏍᏔᎵᏍᏔᏁᏍᏗ!” ᎤᏛᏁ ᎤᏂᏥ.,“Don’t get overheated!” said their mother.,6
ᎠᏆᎴᏅᏔᏅ ᏥᏍᎦᎬ ᎠᏤᎯ ᎡᎶ ᎤᏂᏦᎣᏍᏙᏗ.,I started with a rant against the whole sweeping weight of the modern world that was poised to fall on them.,21
"ᎯᎠᏃ ᏂᎬᏩᏪᏎᎴᎢ, ᏍᎩᎾᎵᏍᎪᎸᏓᏏ, ᎾᏍᎩ ᏦᎩᏂᏗᏱ, ᎠᏏᏴᏫ ᎯᎦᏘᏏᏗᏢ, ᏐᎢᏃ ᎯᎦᏍᎦᏂᏗᏢ, ᏣᏤᎵ ᎦᎸᏉᏗᏳ ᎨᏒᎢ.","And they said unto him, Grant unto us that we may sit, one on thy right hand, and one on thy left hand, in thy glory.",26
"ᎾᏃ ᏩᎩᎸᏴᏨ ᎠᏯ ᎭᎾ ᏥᎩ, ᎡᏧᎳ ᎣᎩᏂᏓᏂᏴ.",And I bumped smack into him and we both ran away.,11
“ᎲᎦ ᎢᏴ ᏣᏕᏘᏱᎭ?,“What is the date of your birth?,7
"ᎾᏍᎩ Ꮎ ᎣᎩᎪᎲᎯ ᎠᎴ ᎣᎦᏛᎦᏅᎯ ᎨᏒ ᎢᏨᎾᏄᏫᏎᎭ, ᎾᏍᏉ ᏂᎯ ᎢᏣᏖᎳᏗᏍᏗᏱ ᎣᎦᏚᏓᏕᏫᏒᎢ; ᎠᎴ ᎤᏙᎯᏳᎯᏯ ᎣᎦᏚᏓᏕᏫᏒ ᎠᎦᏴᎵᎨᎢ ᎠᎴ ᎤᏪᏥ ᏥᏌ ᎦᎶᏁᏛ.","that which we have seen and heard declare we unto you also, that ye also may have fellowship with us: yea, and our fellowship is with the Father, and with his Son Jesus Christ:",34
"ᎺᎵ ᎹᎩᏕᎵ ᎡᎯ ᎤᎴᏨᎩ ᎠᎴ ᏚᏃᏁᎸᎩ ᎠᎾᏓᏍᏓᏩᏗᏙᎯ ᎤᎪᎲ ᎤᎬᏫᏳᎯ, ᎠᎴ ᎾᏍᎩ ᏄᏪᏒ ᎤᎵᏃᎮᏔᏅᎢ.","Mary Magdalene cometh and telleth the disciples, I have seen the Lord; and that he had said these things unto her.",21
"ᏣᏄᏏ, ᎨᏍᏗ ᎠᏍᏆᏂᎪᎯ ᏱᎨᏎ ᎤᏬᏚᏨ, ᎤᏕᎶᎰᏎ ᏄᏬᏚᎲ ᏓᏏᎳᏛ, ᎤᎭᏲᎳ ᏏᏆ ᎤᎩᏍᏗ ᏃᎴ ᎤᏕᎶᎰᏎ ᏁᏆᎸ ᏃᎴ ᏃᏒ ᎢᏳᏩᏁᎸ ᎨᏒ.","Even Lurvy, who wasn’t particularly interested in beauty, noticed the web when he came with the pig’s breakfast.",18
"ᎥᏝᏰᏃ ᏰᎵ ᏴᎦᏥᏁᎢᏍᏓ ᎾᏍᎩ ᎦᎶᏁᏛ ᏄᏛᏁᎸᎾ ᎨᏒ ᎠᏴ ᎠᏋᏗᏍᎬᎢ, ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᎬᏩᏃᎯᏳᏗ ᏂᏕᎬᏁᎲᎢ, ᎧᏃᎮᏛ ᎠᎴ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎨᏒ ᎬᏗᏍᎬᎢ,","For I will not dare to speak of any things save those which Christ wrought through me, for the obedience of the Gentiles, by word and deed,",27
"ᏓᏥᏁᎢᏍᏔᏂ ᎦᎵᏥᏙᏅ, ᏰᎵ ᎤᎵᏍᎨᏓ ᏅᎩ ᏗᎦᏅᏌᏗ ᎢᎩᏩᏔᎰᎦ ᎭᏂ ᏍᎦᏚᎩ.",I intend to speak about it in my sermon and point out the fact that this community has been visited with a wondrous animal.,24
“ᏔᏟᏂᏆᏅᎥᎦ!” ᎡᏝᏪᎯ ᏄᏪᏎᎢ ᎠᎦᏴᎵ ᎤᏃᏕᎾ.,“Kneel down!” whispered the old sheep.,6
ᎠᏓᏅᏛᎳ ᏣᏙᏓ ᎤᏛᏙᏗ.,So your father has decided to do away with it.”,10
"ᎩᎳᏃ ᎠᏍᎩᎾ ᎤᏓᏅᎡᎴᎢ, ᎬᏂᏳᏉᏃ ᏗᏂᎧᎿᏩᏗᏙᎯ ᎤᏂᎷᏤᎢ, ᎠᎴ ᎬᏩᏍᏕᎸᎯᏙᎴᎢ.","Then the devil leaveth him; and behold, angels came and ministered unto him.",13
"ᏥᏌ ᎯᎠ ᏄᏪᏎᎸᎩ; ᎬᏂᎨᏒ ᎦᏥᏬᏁᏗᏍᎬᎩ ᎡᎶᎯ; ᏯᏃᎩᏳ ᏕᎦᏕᏲᎲᏍᎬ ᏗᎦᎳᏫᎢᏍᏗᏱ ᏕᎪᏢᏩᏗᏒᎢ. ᎠᎴ ᎤᏛᏅ-ᏗᎦᎳᏫᎢᏍᏗᏱ, ᎾᎿ ᎠᏂᏧᏏ ᏂᎪᎯᎸ ᏧᏂᎳᏫᏦᎯᏍᏗᏱ ᏥᎩ, ᎤᏕᎵᏛᏃ ᎥᏝ ᎪᎱᏍᏗ ᎠᏆᏛᏅᎯ ᏱᎩ.","Jesus answered him, I have spoken openly to the world; I ever taught in synagogues, and in the temple, where all the Jews come together; and in secret spake I nothing.",31
"ᎠᏂᏍᏔᏩᏗᏒ ᏕᏥᏅᏫᏍᏔᏅ, ᎨᏍᏗ ᎠᏕᎶᎰᎯᏍᏗ ᏱᎩ ᎾᏂᎥ ᎠᏂᏴᏫᏯ ᎭᏂ ᏍᎦᏚᎩ, ᏃᎴ ᎤᏂᏍᏔᏩᏛᏍᏗ ᎧᏃᎮᏛ ᏓᏦᎯᏍᏛ ᎨᎬᏬᎣᏗ.","In pursuance of my instructions, I will advert to such circumstances as may pertain to an estimate of the resources of the Indians of this district, in the hypothesis of an attempt on their part to evade the stipulations of the Treaty in reference to removal.",46
"ᏣᏄᏏ ᎠᏥᎾᏌᎢ ᏍᏉ ᎤᏛᎦᏁ ᎠᏂᎾᏁᏍᎬᎢ. ᎤᏲᎯᏍᏔᏁ ᎬᏄᏯᎩᏍᎬ ᎪᏍᏔᏱ ᎠᏂᎴᎩ ᏓᏫᏒ, ᎤᏓᏍᏕᎸᎲᏎ.","Lurvy, the hired man, heard the noise and came up from the asparagus patch where he was pulling weeds.",19
ᎩᎶᏃ ᎢᏳᎾᏍᏗ ᎠᏂᎦᏔᎿᎢ ᎠᏂᏈᎫᎳ ᎠᎴ ᎠᏂᏍᏙᎢᎦ ᎬᏩᎵᏃᎮᏔᏅᎩ; ᎢᎦᏛᏃ ᎯᎠ ᏄᏂᏪᏒᎩ; ᎦᏙ ᎤᏚᎵ ᎤᏛᏗᏱ ᎯᎠ ᏄᏪᎸᏛᎾ ᎦᏬᏂᏍᎩ; ᎠᏂᏐᎢᏃ ᎯᎠ; ᏅᏩᎾᏓᎴ ᏴᏫ ᏧᎾᏤᎵ ᎦᎸᎳᏗ ᎠᏁᎯ ᏗᎦᎾᏄᎪᏫᏍᎩ ᏅᏩᏍᏗ; ᏅᏓᎦᎵᏍᏙᏗᏍᎬᎩ ᏓᎵᏥᏙᏁᎲᎢ ᏥᏌ ᎠᎴ ᏗᎴᎯᏐᏗ ᎨᏒ ᎤᎬᏩᎵ.,"And certain also of the Epicurean and Stoic philosophers encountered him. And some said, What would this babbler say? others, He seemeth to be a setter forth of strange gods: because he preached Jesus and the resurrection.",37
"ᎠᏴᏰᏃ ᏕᎬᎦᎿᏩᏗᏙᎭ, ᎠᎴ ᎥᏝ ᎩᎶ ᏱᏙᎨᏣᏘᎷᎦ ᎤᏐᏅ ᎪᎱᏍᏗ ᏨᏁᏗᏱ, ᎤᏂᏣᏔᏰᏃ ᏴᏫ ᎠᏂ ᎦᏚᎲ ᏓᎩᎧᎭ.","for I am with thee, and no man shall set on thee to harm thee: for I have much people in this city.",23
"ᎤᎾᏙᏓᏆᏍᎬᏃ ᎦᏚᎲ ᎣᎩᏄᎪᏨᎩ, ᎡᏉᏄᎶᏗ ᏬᎩᎶᏒᎩ ᏙᏥᏬᏁᏔᏅ ᎠᏂᎨᏴ ᎾᎿ ᎤᎾᏓᏟᏌᏅᎯ.","And on the sabbath day we went forth without the gate by a river side, where we supposed there was a place of prayer; and we sat down, and spake unto the women that were come together.",37
"ᏥᏌᏃ ᎾᎿ ᎤᏂᎩᏒ ᎨᎵᎵ ᎥᏓᎷᎶᏗ ᎤᎷᏨᎩ, ᎤᎿᎷᏒᏃ ᎤᏌᎯᎸ ᎾᎿᎤᏪᏅᎩ.","And Jesus departed thence, and came nigh unto the sea of Galilee; and he went up into the mountain, and sat there.",22
ᎡᎳᏆᏗ ᏃᎴ ᏲᎾ ᎤᏤᏍᏙ ᎤᎾᏛᎦᏁ ᎪᏍᏚᎭ ᏅᏃ ᎠᎾᎢᏒ.,Avery and Fern Arable heard it as they walked the dusty road.,12
"“ᎤᏙᎯᏳᎯ,” ᎤᏛᏁ ᏫᎵᎻ, “ᏥᏔᎷᎩᏍᎩ ᎢᏳᏍᏗ ᎾᏆᎵᏍᏗ.”","“Actually,” said Wilbur, “I feel radiant.”",6
"ᎠᎴᏬ, ᎢᏤ ᏗᎧᎿᏩᏛᏍᏗ ᎢᏨᏲᏪᎳᏁᎭ, ᎾᏍᎩ ᎤᏙᎯᏳᎭ [ᎦᎶᏁᏛ] ᎨᏒᎢ ᎠᎴ ᏂᎯ ᎨᏒᎢ; ᎤᎵᏏᎬᏰᏃ ᎤᎶᏐᏅ, ᎿᏉᏃ ᏚᏳᎪᏛ ᎢᎦᎦᏘ ᏚᎸᏌᏛ.","Again, a new commandment write I unto you, which thing is true in him and in you; because the darkness is passing away, and the true light already shineth.",29
"ᎨᏍᏗ ᏱᏚᏔᎾ ᎠᏯᏖᏅ ᎫᎭᏟ ᎠᏰᎳᏍᏗ ᎠᎴ ᎦᎷᏯᏍᏘ, ᎦᏁᎦ ᏗᎪᏒᏔᏅ ᏚᎳᏗᏍᏛ ᎤᏓᏦᎲ ᏚᏓᎥ, ᏩᏀᎢᎨ ᎤᏍᎪᏍᏗ ᏱᎨᏎ ᏍᎩᎾᎾ ᏱᏚᏔᏁ.","He didn’t use the broad-bladed knife or the hatchet that hung in leather scabbards from his pantwaist, though they would have made the job easier.",25
"ᎠᏁᎵᏗ ᎦᎸᏙᏗ ᎦᏌᏙᏱᏓᏍᏗ ᏳᏌᏙᏰᎾ, ᏫᎵᎻ ᎠᏓᏍᏓᏩᏕᎨ.","If she took her doll for a walk in the doll carriage, Wilbur followed along.",15
"ᎠᎴ ᎤᏕᏒ ᏙᎴᏛ ᎠᏄᏬ ᎤᏪᏣᏄᎶᏔᏁᎢ, ᎠᎴ ᎠᏤᎵᏍᏛ ᎤᏅᏁ ᎾᏍᎩ ᏅᏲᎯ ᎠᏔᎴᏛ, ᎾᏍᎩ ᎾᎿ ᎢᎸᎯᏳ ᎩᎶ ᎾᏥᏅᏅᎾ ᎨᏒᎢ.","And he took it down, and wrapped it in a linen cloth, and laid him in a tomb that was hewn in stone, where never man had yet lain.",29
"ᎤᎬᏫᏳᎯᏃ ᎤᏤᎵ ᎧᏃᎮᏒ ᎤᏂᏃᎮᎮᎴ ᎾᏍᎩ, ᎠᎴ ᏂᎦᏛ ᎾᏍᎩ ᎦᏁᎸᎢ ᎠᏂᏯᎢ.","And they spake the word of the Lord unto him, with all that were in his house.",17
ᏫᎵᎻ ᏍᏉ ᎤᏚᎵᏍᎬ ᎢᏴ ᎤᎪᏩᏛᏗ.,Wilbur himself could look at it whenever he wanted to.,10
"ᎢᏳᏰᏃ ᎠᏤᎷᎯᏍᏗ ᎦᎪᎵᏍᏗ ᏂᎨᏒᎾ ᏳᏃᏴᎦ, ᎦᎪ ᏯᏛᏅᎢᏍᏓ ᏓᎿᏩ ᎤᏪᏅᏍᏗᏱ?","For if the trumpet give an uncertain voice, who shall prepare himself for war?",14
"ᎡᎮᎾ, ᎤᏛᏅᎩ. ᎿᏉᏃ ᏈᏓᏥᏳᎯ ᎤᏣᎢᏒ ᎠᎹᏱ ᎦᏚᎢ ᎠᎢᏒᎩ ᏥᏌ ᏤᏙᎲ ᏩᎦᏛᎩ.","And he said, Come. And Peter went down from the boat, and walked upon the waters to come to Jesus.",20
"ᎠᎴ ᎡᏣᎵᏍᎪᎸᏓᏁᎭ ᎢᏦᎯᏳᏒ ᏄᏍᏛ ᎤᎬᏩᎸᎢ, ᎾᏍᎩ ᏗᏣᏓᏅᏙ ᏗᏍᏕᎸᏗ ᎨᏒᎢ.","receiving the end of your faith, even the salvation of your souls.",12
